id,image,rectangles
1843,https://storage.yandexcloud.net/garbage-images/DJI_0013-1300.jpg,"((0.4083810330767, 0.5048316009779599), (0.05639672415642729, 0.24247812283461553))"
1844,https://storage.yandexcloud.net/garbage-images/DJI_0034-1050.jpg,"((0.41295790972302737, 0.4206873909364539), (0.34997347240212917, 0.3649460651339151))"
1845,https://storage.yandexcloud.net/garbage-images/DJI_0013-275.jpg,"((0.437635408423438, 0.49088391589021835), (0.20541366103812367, 0.27602370372631335))"
1846,https://storage.yandexcloud.net/garbage-images/DJI_0037-825.jpg,"((0.10328880198004103, 0.14932398716934783), (0.19590912073486802, 0.300657479690708))"
1847,https://storage.yandexcloud.net/garbage-images/DJI_0064-250.jpg,"((0.2738657420550912, 0.3735143746031426), (0.3207565649613241, 0.5028696712780736)) ((0.17839024892983454, 0.27748084264413664), (0.32327070785709694, 0.48750389194716287)) ((0.31511458725413677, 0.40108801938170363), (0, 0.05835874646635463))"
1848,https://storage.yandexcloud.net/garbage-images/DJI_0060-2825.jpg,"((0.11361968784187132, 0.14982168950846667), (0.6110237375235231, 0.6649599565854782)) ((0.2714165933482469, 0.3031474666977542), (0.20754574213481722, 0.2390785134801099))"
1850,https://storage.yandexcloud.net/garbage-images/DJI_0024-1700.jpg,"((0.10564317302919934, 0.22612686174782323), (0.6005917106781646, 0.7663973669108051))"
1851,https://storage.yandexcloud.net/garbage-images/DJI_0063-325.jpg,"((0.46618155164580444, 0.5297120702758008), (0.27215796105556067, 0.3955281534003677)) ((0.47151617534755985, 0.5054637807223671), (0.7250904853983835, 0.7880696744974809))"
1852,https://storage.yandexcloud.net/garbage-images/DJI_0102-2525.jpg,"((0.18504788384306453, 0.31891669241066833), (0.5600771507080955, 0.789063270626365))"
1853,https://storage.yandexcloud.net/garbage-images/DJI_0042-1825.jpg,"((0.7010475722929705, 0.7429486166413041), (0.4666792250222461, 0.5528140502229841)) ((0.4505724405218213, 0.49899142510211786), (0.6662801180354948, 0.766494674278661))"
1855,https://storage.yandexcloud.net/garbage-images/DJI_0089-575.jpg,"((0.4859857878808681, 0.5580555841600018), (0.1783025865645819, 0.29458460058557817))"
1856,https://storage.yandexcloud.net/garbage-images/DJI_0079-150.jpg,"((0.11712788148702162, 0.23937967465225007), (0.7478617852412713, 0.9338876434535023))"
1857,https://storage.yandexcloud.net/garbage-images/DJI_0080-600.jpg,"((0.825301204819277, 0.8985171455050972), (0.2447289156626506, 0.3700301204819277))"
1858,https://storage.yandexcloud.net/garbage-images/DJI_0071-750.jpg,"((0.6705282669138091, 0.8836886005560703), (0.2926442612555485, 0.9109067850348762))"
1861,https://storage.yandexcloud.net/garbage-images/DJI_0013-875.jpg,"((0.3619210132890588, 0.4426158445676049), (0.677150224934006, 0.8120854763568773))"
1862,https://storage.yandexcloud.net/garbage-images/DJI_0037-225.jpg,"((0.6506199015088439, 0.65499694691005), (0.31346483794297575, 0.32834576843680724))"
1863,https://storage.yandexcloud.net/garbage-images/DJI_0027-225.jpg,"((0.011435402774464618, 0.04225619442776542), (0.1408033986938649, 0.2065976781390165)) ((0.5105329967202038, 0.5466809358385147), (0.5322749073922328, 0.5868900207167276))"
1864,https://storage.yandexcloud.net/garbage-images/DJI_0049-175.jpg,"((0.4003905460959382, 0.47140111100427917), (0.5238189808090153, 0.6413611520274038))"
1865,https://storage.yandexcloud.net/garbage-images/DJI_0102-1700.jpg,"((0.3751201754733187, 0.5032117084384564), (0.16696292406857108, 0.39971390731432166))"
1866,https://storage.yandexcloud.net/garbage-images/DJI_0064-850.jpg,"((0.3819385066200821, 0.4580375291207854), (0.34579101635822324, 0.44630983864153484))"
1867,https://storage.yandexcloud.net/garbage-images/DJI_0024-2525.jpg,"((0.5127686475448995, 0.5725033399630077), (0, 0.06443392245632677))"
1868,https://storage.yandexcloud.net/garbage-images/DJI_0060-2225.jpg,"((0.4252609198557224, 0.4720923474487834), (0.11684312279961317, 0.1997221063032752)) ((0.42377814937754926, 0.44209357492534507), (0.45234370162659954, 0.49482120786392025))"
1870,https://storage.yandexcloud.net/garbage-images/DJI_0024-3175.jpg,"((0.5203468970241809, 0.5641442722350113), (0, 0.04775038236107856))"
1872,https://storage.yandexcloud.net/garbage-images/DJI_0034-5450.jpg,"((0.3901674877858366, 0.4199250001165884), (0.2164521430037956, 0.26464856006863774)) ((0.508882623998805, 0.5277484591242294), (0.5328886894532974, 0.5616555418099594)) ((0.5843459645005024, 0.5988996087401155), (0.5885046040095105, 0.6124769809733956))"
1873,https://storage.yandexcloud.net/garbage-images/DJI_0060-2925.jpg,"((0.3976109740828915, 0.41152703604432156), (0.7718366581863646, 0.7921718960976725)) ((0.25944435889440653, 0.27534842970746953), (0.8231168233540105, 0.831074090362783)) ((0.16103792073857917, 0.20179210219705312), (0.5587587305070082, 0.6153437403471692)) ((0.1724689716354682, 0.1883730424485312), (0.19714515199722918, 0.2554984433948952)) ((0.31262359567558595, 0.32653965763701615), (0.14940154994459331, 0.16973678785590118))"
1874,https://storage.yandexcloud.net/garbage-images/DJI_0064-350.jpg,"((0.041883966635773914, 0.08035118937287616), (0.32016703727189466, 0.47143592756992886)) ((0.10869545875810939, 0.14513809082483783), (0.32016703727189466, 0.362186173465793)) ((0.13838945525692514, 0.22409712696941614), (0.3873976551821321, 0.4966474092862679)) ((0.11004518587169193, 0.1417637730408815), (0.8135917508631015, 0.8592125273021912))"
1875,https://storage.yandexcloud.net/garbage-images/DJI_0075-625.jpg,"((0.35726289774482545, 0.45770157553290086), (0.28021443669414503, 0.5461167829211583))"
1876,https://storage.yandexcloud.net/garbage-images/DJI_0024-825.jpg,"((0.005097312326227989, 0.06626506024096386), (0.4554533925174381, 0.6697844007609385)) ((0.11075069508804448, 0.13855421686746985), (0.7851934051997463, 0.8445466074825617))"
1877,https://storage.yandexcloud.net/garbage-images/DJI_0089-2375.jpg,"((0.4230769230769231, 0.48887859128822986), (0.29892993024730496, 0.43577203551046284))"
1878,https://storage.yandexcloud.net/garbage-images/DJI_0008-2225.jpg,"((0.6102873030583873, 0.701112140871177), (0.673287888395688, 0.8892675967025998))"
1879,https://storage.yandexcloud.net/garbage-images/DJI_0008-475.jpg,"((0.18489341983317883, 0.42029657089898054), (0.28594641724793907, 0.7838538363982245))"
1880,https://storage.yandexcloud.net/garbage-images/DJI_0034-825.jpg,"((0.3063021316033364, 0.34986098239110286), (0.6322764743183259, 0.8037412809131261))"
1883,https://storage.yandexcloud.net/garbage-images/DJI_0013-850.jpg,"((0.395337612871909, 0.4899598272181971), (0.5934194867080044, 0.7367298715847921))"
1884,https://storage.yandexcloud.net/garbage-images/DJI_0071-1150.jpg,"((0.3139776179359456, 0.6774400275976806), (0.37341954321428533, 1))"
1885,https://storage.yandexcloud.net/garbage-images/DJI_0034-5350.jpg,"((0.281678908976067, 0.31365072779466857), (0.5416385083497741, 0.577745298650119))"
1886,https://storage.yandexcloud.net/garbage-images/DJI_0034-1650.jpg,"((0.8320567232520717, 0.8442377779161793), (0.12015757473240771, 0.14486075359121792)) ((0.8720105825503445, 0.8980780395315349), (0.16306309590823592, 0.19946778054227196)) ((0.19055714620811634, 0.22081603903663327), (0.6157943017433755, 0.6773131334789468))"
1887,https://storage.yandexcloud.net/garbage-images/DJI_0013-475.jpg,"((0.4416773231190202, 0.510787754861301), (0.20723285564167201, 0.3088910654464483))"
1888,https://storage.yandexcloud.net/garbage-images/DJI_0034-4700.jpg,"((0.20470541552089966, 0.25467629063261593), (0.5761463930228168, 0.6313610245617514))"
1889,https://storage.yandexcloud.net/garbage-images/DJI_0097-175.jpg,"((0.38007001891707376, 0.4877091461763483), (0.0677366385620454, 0.23934371338505414))"
1890,https://storage.yandexcloud.net/garbage-images/DJI_0089-2475.jpg,"((0.4142476244007368, 0.49463555392828035), (0.2974146994084199, 0.44262918035581794))"
1891,https://storage.yandexcloud.net/garbage-images/DJI_0008-2525.jpg,"((0.6840950578191206, 0.7818641612985655), (0.5788215728410719, 0.7820114169043513))"
1892,https://storage.yandexcloud.net/garbage-images/DJI_0008-375.jpg,"((0.22921689639711895, 0.48285400512603593), (0.0124406815303537, 0.44380499042828025))"
1894,https://storage.yandexcloud.net/garbage-images/DJI_0013-850.jpg,"((0.38177056894364914, 0.504633920296571), (0.5914941818556276, 0.7546081762949233))"
1895,https://storage.yandexcloud.net/garbage-images/DJI_0071-1150.jpg,"((0.41010030000104886, 0.6678988031899679), (0.3595196575776791, 0.9959127934740913)) ((0.3463143312775104, 0.4148214526867529), (0.8292419275104369, 0.994393625506845))"
1896,https://storage.yandexcloud.net/garbage-images/DJI_0034-5350.jpg,"((0.2841907489618704, 0.3149699111683623), (0.5405066234543255, 0.5837580848264909)) ((0.5317516664711521, 0.5463457577525672), (0.3069709156744489, 0.33636199523622623))"
1897,https://storage.yandexcloud.net/garbage-images/DJI_0034-1650.jpg,"((0.1893392658954908, 0.21928454558976646), (0.6179546646625488, 0.6823570108895621))"
1898,https://storage.yandexcloud.net/garbage-images/DJI_0013-475.jpg,"((0.43819951776081845, 0.5115817700322386), (0.20497665201170578, 0.30666243159425766))"
1899,https://storage.yandexcloud.net/garbage-images/DJI_0034-4700.jpg,"((0.20928964126755295, 0.251110874102842), (0.5781832285980457, 0.641222562206498)) ((0.49823182741043137, 0.5147270056014104), (0.3346207806166618, 0.36493222084128785))"
1900,https://storage.yandexcloud.net/garbage-images/DJI_0097-175.jpg,"((0.38179546295342814, 0.48273042311696934), (0.0653093856909118, 0.23294100704311727)) ((0.27043179841874615, 0.2890544847957833), (0.13222951911610054, 0.15939511783325636)) ((0.34827462747476134, 0.36801467503442065), (0.13753012374383825, 0.16337057130405963))"
1901,https://storage.yandexcloud.net/garbage-images/DJI_0089-2475.jpg,"((0.4124260575063788, 0.5049435634274992), (0.29298901258053656, 0.448031697941865))"
1902,https://storage.yandexcloud.net/garbage-images/DJI_0008-2525.jpg,"((0.6846781713749586, 0.7856876222840079), (0.5746444843702294, 0.7885238810994465))"
1903,https://storage.yandexcloud.net/garbage-images/DJI_0008-375.jpg,"((0.21362372567191842, 0.4851714550509731), (0.005873493975903614, 0.47245561192136964))"
1905,https://storage.yandexcloud.net/garbage-images/DJI_0071-825.jpg,"((0.7154496571964075, 0.9051728438548033), (0.28956977745966755, 0.923437393341998))"
1906,https://storage.yandexcloud.net/garbage-images/DJI_0034-3350.jpg,"((0.18374472610194434, 0.21026089474742246), (0.2117962037770549, 0.2424119116539063))"
1907,https://storage.yandexcloud.net/garbage-images/DJI_0071-400.jpg,"((0.0071289431229190495, 0.09919950457099054), (0.639864819903395, 0.9300729232720354)) ((0.06348212116371912, 0.09900358862225767), (0.161898269879379, 0.20059652463571911)) ((0.06981540605942754, 0.0890906209594097), (0.005635696875929674, 0.048252762240506765))"
1908,https://storage.yandexcloud.net/garbage-images/DJI_0080-550.jpg,"((0.8109826533102972, 0.9320301147610384), (0.22789249917147467, 0.3816100333758686))"
1909,https://storage.yandexcloud.net/garbage-images/DJI_0079-200.jpg,"((0.008266713298388377, 0.13137917106196403), (0.7419883856312629, 0.9393641843785396))"
1910,https://storage.yandexcloud.net/garbage-images/DJI_0089-625.jpg,"((0.44005929344157246, 0.535974749897377), (0.19559877553798086, 0.32826726520792093))"
1911,https://storage.yandexcloud.net/garbage-images/DJI_0060-175.jpg,"((0.6093978317419406, 0.6335178234670493), (0.13372899150048861, 0.1745830715495515))"
1912,https://storage.yandexcloud.net/garbage-images/DJI_0265-675.jpg,"((0.7756861435469552, 0.8119602622539692), (0.5240842741796244, 0.5538476536315334)) ((0.4392137471162519, 0.48403149009426094), (0.6966209041451896, 0.7852206022634939))"
1913,https://storage.yandexcloud.net/garbage-images/DJI_0102-300.jpg,"((0.33740397447657045, 0.475522231772929), (0.8107757309832789, 1)) ((0.3447287522542204, 0.36543584026105835), (0.6058309552378106, 0.6450190613201803))"
1914,https://storage.yandexcloud.net/garbage-images/DJI_0049-1425.jpg,"((0.391246312686026, 0.4574052261589749), (0.5845672162333544, 0.668745189520922)) ((0.5591881699635115, 0.586879117910334), (0.35693802549655657, 0.3944826968265613))"
1916,https://storage.yandexcloud.net/garbage-images/DJI_0063-0.jpg,"((0.4402224281742354, 0.4921223354958294), (0.3429296131896005, 0.4286620164870006)) ((0.43932674609329525, 0.46771131664603427), (0.6908231249717254, 0.7360025549983289))"
1917,https://storage.yandexcloud.net/garbage-images/DJI_0071-3075.jpg,"((0.24105530026087252, 0.47243441904290157), (0.001849447212175568, 0.46772290082193624)) ((0.12328746543777631, 0.23724732234783472), (0.18833278749419466, 0.5753600910097904)) ((0.5199269674104473, 0.6116868521951696), (0.03036245952864542, 0.13567601150567823))"
1918,https://storage.yandexcloud.net/garbage-images/DJI_0060-550.jpg,"((0.5050973123262279, 0.5375347544022243), (0.4882213062777425, 0.5541693088142041)) ((0.541241890639481, 0.5588507877664504), (0.3942454026632847, 0.44370640456563093))"
1919,https://storage.yandexcloud.net/garbage-images/DJI_0080-175.jpg,"((0.30676552363299353, 0.48656163113994433), (0.1915583386176284, 0.3630231452124287))"
1920,https://storage.yandexcloud.net/garbage-images/DJI_0089-200.jpg,"((0.33428586139429506, 0.4758778704561836), (0.07368773338969913, 0.29465933911082925))"
1921,https://storage.yandexcloud.net/garbage-images/DJI_0079-625.jpg,"((0.35773864689527335, 0.48100092678405926), (0.7144023462270133, 0.8974080532656942))"
1922,https://storage.yandexcloud.net/garbage-images/DJI_0071-2800.jpg,"((0.11584800741427248, 0.21130676552363298), (0.10448636651870641, 0.4770925808497146)) ((0.22331634229224587, 0.4571241697559467), (0, 0.3847567903191713))"
1923,https://storage.yandexcloud.net/garbage-images/DJI_0265-250.jpg,"((0.46984208888956025, 0.4998189031020125), (0.6218912671613801, 0.6734915681690581))"
1924,https://storage.yandexcloud.net/garbage-images/DJI_0063-450.jpg,"((0.4837812789620019, 0.5125115848007414), (0.7526315789473684, 0.8235256816740646)) ((0.47080630213160335, 0.5551436515291938), (0.22339885859226377, 0.3602409638554217))"
1927,https://storage.yandexcloud.net/garbage-images/DJI_0024-2775.jpg,"((0.5713623725671918, 0.634383688600556), (0.445149017121116, 0.6100190234622701))"
1928,https://storage.yandexcloud.net/garbage-images/DJI_0060-2075.jpg,"((0.5454124189063948, 0.592678405931418), (0.09902504755865567, 0.18640615091946733)) ((0.5491195551436515, 0.5769230769230769), (0.42876506024096384, 0.4650364616360177))"
1929,https://storage.yandexcloud.net/garbage-images/DJI_0024-3325.jpg,"((0.5120481927710843, 0.5630213160333642), (0.0018547875713379835, 0.04472098922003804))"
1931,https://storage.yandexcloud.net/garbage-images/DJI_0018-25.jpg,"((0.3980537534754402, 0.5278035217794254), (0.002060875079264427, 0.16033608116677234))"
1932,https://storage.yandexcloud.net/garbage-images/DJI_0024-175.jpg,"((0.37766450417052827, 0.4304911955514365), (0.3962032339885859, 0.5412888395688015))"
1933,https://storage.yandexcloud.net/garbage-images/DJI_0018-1400.jpg,"((0.30444856348470806, 0.36839666357738643), (0.28089727330374126, 0.4342263792010146))"
1934,https://storage.yandexcloud.net/garbage-images/DJI_0063-1275.jpg,"((0.3452270620945319, 0.41102873030583875), (0.19032181357006972, 0.31067691819911225)) ((0.5834105653382761, 0.6177015755329008), (0.1276712111604312, 0.18207831325301205))"
1935,https://storage.yandexcloud.net/garbage-images/DJI_0097-1175.jpg,"((0.278498609823911, 0.3452270620945319), (0.5597336715282181, 0.6866835764109067))"
1936,https://storage.yandexcloud.net/garbage-images/DJI_0034-4950.jpg,"((0.5727632753235162, 0.5901941097724229), (0.3553635595011626, 0.3831917337967856))"
1938,https://storage.yandexcloud.net/garbage-images/DJI_0042-775.jpg,"((0.5956070861542127, 0.6281389808678228), (0.650936199408536, 0.6746113247001154)) ((0.6076481121196398, 0.631730164050494), (0.5983248098716927, 0.6437960822571072)) ((0.3364081587931756, 0.36957379171549243), (0.8050124116235768, 0.8538658447649314)) ((0.3203534575059394, 0.33873186555843343), (0.8711524441841799, 0.9057256430226769)) ((0.4032750734996096, 0.413916187230432), (0.4810404344472853, 0.5091863276491571)) ((0.2795382470763749, 0.29027305751501786), (0.4308011975907919, 0.4589766016929072)) ((0.24082253729766287, 0.26880343663773204), (0.420783276132262, 0.45772436151059104)) ((0.4938374393050301, 0.5340931024198806), (0.0012067119872264493, 0.09682147873896546)) ((0.1461629291558525, 0.1622258377015432), (0.7454987953043608, 0.7703350701309835))"
1939,https://storage.yandexcloud.net/garbage-images/DJI_0097-1225.jpg,"((0.2869717472742907, 0.3530419530180568), (0.5417013887568618, 0.6710416747699858))"
1940,https://storage.yandexcloud.net/garbage-images/DJI_0080-1425.jpg,"((0.42328092175408427, 0.5251631986242477), (0.23076939824445908, 0.35747925185354634))"
1941,https://storage.yandexcloud.net/garbage-images/DJI_0037-325.jpg,"((0.5551678954428203, 0.5962814514187447), (0.5027498346107221, 0.5617741714817905))"
1942,https://storage.yandexcloud.net/garbage-images/DJI_0013-975.jpg,"((0.12071082087498854, 0.2020733170686967), (0.6687969780077729, 0.7985666330874146))"
1943,https://storage.yandexcloud.net/garbage-images/DJI_0027-325.jpg,"((0.4353679606534824, 0.4979759722098023), (0.49820079755695346, 0.568516746699009)) ((0.3967067922269992, 0.4148833117110921), (0.5048731138989003, 0.5310491241634612)) ((0.49134010001719697, 0.4997070693035254), (0.4535476035762321, 0.4684320015698059)) ((0.5011496502149614, 0.5233653962510748), (0.4674054913633525, 0.484342909769833)) ((0.5819341812553741, 0.5920322476354257), (0.4427692464084718, 0.4576536444020456)) ((0.02000083022069368, 0.06193184871309838), (0.7272836586304627, 0.8388311010650616)) ((0.12040446165663522, 0.16310485663513907), (0.7313896994562763, 0.7697127471638685)) ((0.17310675095442826, 0.1969574220235025), (0.7662910464756906, 0.7998237132198338)) ((0.7109009147377472, 0.7316740798624247), (0.3303663788018283, 0.4001690728406571)) ((0.9530232599589821, 0.9960499116010045), (0.052478234920942564, 0.11218111091516791))"
1944,https://storage.yandexcloud.net/garbage-images/DJI_0060-2325.jpg,"((0.4295052216680998, 0.4864871676698195), (0.11887843421570238, 0.22666200589330565)) ((0.417146654508554, 0.44151721891516826), (0.46201025185158573, 0.5083541309536738))"
1945,https://storage.yandexcloud.net/garbage-images/DJI_0024-2425.jpg,"((0.657827109200344, 0.7285135738607051), (0.04965325472635568, 0.1773254616539929)) ((0.012899475273642411, 0.03979113254990648), (0.3613363353938857, 0.44318560574354116))"
1946,https://storage.yandexcloud.net/garbage-images/DJI_0064-950.jpg,"((0.375412738592659, 0.45020516039226843), (0.3262455658493668, 0.4279031071055598))"
1947,https://storage.yandexcloud.net/garbage-images/DJI_0102-1600.jpg,"((0.3013005625451418, 0.4409423947721409), (0.551840662289619, 0.820101996242765)) ((0.8879760644888088, 0.9491695246019076), (0.5775285971126692, 0.7399680460428265))"
1950,https://storage.yandexcloud.net/garbage-images/DJI_0042-1950.jpg,"((0.556533827618165, 0.5945319740500463), (0.5969393346153942, 0.6628873371518558)) ((0.5489579176749734, 0.5940015403494319), (0.8482570873514845, 0.9283873213723633))"
1951,https://storage.yandexcloud.net/garbage-images/DJI_0063-250.jpg,"((0.4555143651529193, 0.5194624652455977), (0.3035806349885562, 0.41569223930054094)) ((0.46292863762743275, 0.49721964782205746), (0.7058634504609722, 0.7751088531242568))"
1952,https://storage.yandexcloud.net/garbage-images/DJI_0060-1175.jpg,"((0.4768303985171455, 0.5472659870250232), (0.3696385491854342, 0.46361445279989194))"
1953,https://storage.yandexcloud.net/garbage-images/DJI_0024-1675.jpg,"((0.2868396663577386, 0.298887859128823), (0.7687338761914433, 0.8033565775230858)) ((0.3860055607043558, 0.4026876737720111), (0.8693045800595472, 0.9072246815180127)) ((0.1422613531047266, 0.20620945319740497), (0.630243070864874, 0.7291650746695665))"
1954,https://storage.yandexcloud.net/garbage-images/DJI_0102-2450.jpg,"((0.18118628359592215, 0.32576459684893416), (0.5957302811936479, 0.8133586895639713))"
1955,https://storage.yandexcloud.net/garbage-images/DJI_0049-1600.jpg,"((0.28869323447636697, 0.3600556070435588), (0.5595687914590104, 0.6551933951368797)) ((0.47312326227988877, 0.5009267840593142), (0.34523778321551, 0.39964488530809084))"
1956,https://storage.yandexcloud.net/garbage-images/DJI_0083-1475.jpg,"((0.41195551436515293, 0.49258572752548657), (0.5052716010268459, 0.6223293055290652))"
1957,https://storage.yandexcloud.net/garbage-images/DJI_0083-675.jpg,"((0.018999073215940687, 0.123725671918443), (0.22180512693764365, 0.3372141313764515))"
1958,https://storage.yandexcloud.net/garbage-images/DJI_0102-125.jpg,"((0.24698795180722888, 0.39156626506024095), (0.343918843290514, 0.5516550512803682))"
1960,https://storage.yandexcloud.net/garbage-images/DJI_0024-2350.jpg,"((0.6955546374416515, 0.7558602244063669), (0.0012700872386236532, 0.05243461681079275))"
1961,https://storage.yandexcloud.net/garbage-images/DJI_0102-1175.jpg,"((0.5362860359707363, 0.6587012231854364), (0.15888411690073911, 0.3823850861340046))"
1962,https://storage.yandexcloud.net/garbage-images/DJI_0049-700.jpg,"((0.40979893305499987, 0.4524767330607985), (0.15687189182837932, 0.22124017096755982)) ((0.2010488243309849, 0.2808377547766084), (0.4605581318696411, 0.5909451588438784))"
1963,https://storage.yandexcloud.net/garbage-images/DJI_0049-2325.jpg,"((0.5582434548142994, 0.5916434722101418), (0.40979977232809783, 0.4626147705961433)) ((0.39681003740106113, 0.45618784610478097), (0.6210597654002799, 0.715136481065236))"
1964,https://storage.yandexcloud.net/garbage-images/DJI_0024-550.jpg,"((0.3615544634832275, 0.42093227218694734), (0.3441871945236668, 0.4795256275855334)) ((0.2669210808616741, 0.3095988808674727), (0.5603985936834781, 0.6346696849979171)) ((0.1482749928322686, 0.17163052197191533), (0.7817333227534059, 0.8204161828130094))"
1965,https://storage.yandexcloud.net/garbage-images/DJI_0008-900.jpg,"((0.25300440694673976, 0.3736155808761706), (0.7357544454770047, 0.9816742811625916))"
1966,https://storage.yandexcloud.net/garbage-images/DJI_0060-3000.jpg,"((0.32815444608738514, 0.3791822504421443), (0.14694329107974774, 0.26412656848697375)) ((0.32815444608738514, 0.3615544634832275), (0.5067454667808078, 0.5661623398323591))"
1968,https://storage.yandexcloud.net/garbage-images/DJI_0024-3700.jpg,"((0.5350489982894088, 0.5972101417761155), (0.7056140503472302, 0.8277487338420855))"
1969,https://storage.yandexcloud.net/garbage-images/DJI_0018-900.jpg,"((0.29197109390855586, 0.3606266852222319), (0.807524045174256, 0.987425133024786)) ((0.39217114609608306, 0.4422711721898467), (0.6573313938495016, 0.7150977982051764))"
1971,https://storage.yandexcloud.net/garbage-images/DJI_0060-2050.jpg,"((0.5595219446617602, 0.6024485059007925), (0.072490521380326, 0.14980916569626188)) ((0.5632780187701755, 0.5825949713277401), (0.40181067309634927, 0.43521996385014866))"
1973,https://storage.yandexcloud.net/garbage-images/DJI_0102-1575.jpg,"((0.3055040185297867, 0.43716836716214647), (0.5485213719178028, 0.7909926404925777)) ((0.891503091316064, 0.9434270597907974), (0.6046031619282949, 0.7068699554768394)) ((0.11820684653164117, 0.13582390726414), (0.3736781442380331, 0.43965672072096507))"
1974,https://storage.yandexcloud.net/garbage-images/DJI_0049-300.jpg,"((0.3203394380939963, 0.3870988261329393), (0.509919303341334, 0.6154850257140251)) ((0.0016097208941817398, 0.04217532126506723), (0.9441408098196299, 1))"
1975,https://storage.yandexcloud.net/garbage-images/DJI_0024-150.jpg,"((0.3017951636387343, 0.3490830634996523), (0.6217850606024906, 0.6993098879699357)) ((0.413988024093069, 0.4751841297954334), (0.42384933115369483, 0.5475591620591922)) ((0.5845953490814788, 0.6151934019326611), (0.14179091668916075, 0.19127484905135972))"
1976,https://storage.yandexcloud.net/garbage-images/DJI_0034-150.jpg,"((0.3361020713809689, 0.41676966526135834), (0.8689756483115189, 0.9943349436290896))"
1977,https://storage.yandexcloud.net/garbage-images/DJI_0024-3300.jpg,"((0.5122726787059574, 0.5753232118538479), (0.0043584736252827005, 0.055491870399554964)) ((0.03846646637401484, 0.08204551134388038), (0.40847725458324086, 0.5107440481317854))"
1978,https://storage.yandexcloud.net/garbage-images/DJI_0008-125.jpg,"((0.035684825205725544, 0.27583317940136765), (0.004060650865455075, 0.0931317291174132))"
1979,https://storage.yandexcloud.net/garbage-images/DJI_0089-2625.jpg,"((0.41676966526135834, 0.4881651219141168), (0.28563797573793936, 0.4258424507641697))"
1980,https://storage.yandexcloud.net/garbage-images/DJI_0018-125.jpg,"((0.4056431005882012, 0.5289625257156931), (0.00859666541424188, 0.18343989309401154)) ((0.31848501064847007, 0.3509374909451785), (0.001998807765948686, 0.04158595365570786))"
1983,https://storage.yandexcloud.net/garbage-images/DJI_0049-1175.jpg,"((0.6070026783296528, 0.7023508325800829), (0.602746805937199, 0.7359244972091092))"
1984,https://storage.yandexcloud.net/garbage-images/DJI_0102-650.jpg,"((0.01143984740808935, 0.1741508953099058), (0.705595068784346, 0.9956438214604209))"
1985,https://storage.yandexcloud.net/garbage-images/DJI_0060-1600.jpg,"((0.04243898671609511, 0.15238732708612224), (0.14597737930278618, 0.30738079021739984))"
1987,https://storage.yandexcloud.net/garbage-images/DJI_0063-525.jpg,"((0.4939654834233147, 0.5882069180261951), (0.1877206402888077, 0.36559378701103495)) ((0.49633611095343744, 0.5462254046612264), (0.7783665551043317, 0.8852704794442037))"
1988,https://storage.yandexcloud.net/garbage-images/DJI_0102-2325.jpg,"((0.24513438368860052, 0.39063948100092677), (0.7095592897907419, 0.9601616994292961))"
1989,https://storage.yandexcloud.net/garbage-images/DJI_0265-325.jpg,"((0.36600733815286474, 0.5231362544591154), (0.6122578404080956, 0.8571116798098799))"
1990,https://storage.yandexcloud.net/garbage-images/DJI_0071-2975.jpg,"((0.30444856348470806, 0.37978838430645656), (0.0027936306630029373, 0.07530590197045497)) ((0.15560103662513297, 0.22639704115607728), (0.004701848328988496, 0.17453322060170512)) ((0.5406883946040572, 0.5905673977963135), (0.09247986096432523, 0.1773955471006835)) ((0.4382487213812515, 0.4548750557786702), (0.06862714013950541, 0.11156203762418096))"
1993,https://storage.yandexcloud.net/garbage-images/DJI_0037-850.jpg,"((0.0981122059587387, 0.15107989452598292), (0.2783581179092111, 0.3713158012260366))"
1994,https://storage.yandexcloud.net/garbage-images/DJI_0013-200.jpg,"((0.4514151534193084, 0.5012969168029409), (0.20993848433223533, 0.2636635303772183))"
1996,https://storage.yandexcloud.net/garbage-images/DJI_0013-1375.jpg,"((0.41833346954663037, 0.5080607084191764), (0.25926172935035247, 0.39370021243546754))"
1997,https://storage.yandexcloud.net/garbage-images/DJI_0034-5525.jpg,"((0.5193649386121812, 0.5330973023148002), (0.7714182051907713, 0.7926747402836973)) ((0.3395617667267941, 0.36265797706967573), (0.37862839268936127, 0.45466284970321064)) ((0.3682079321128525, 0.3950457798888145), (0.7879031198661328, 0.8296180669913746))"
1998,https://storage.yandexcloud.net/garbage-images/DJI_0071-1725.jpg,"((0.027905624485081184, 0.4200628287786025), (0.4771681389711155, 0.9987871938346031)) ((0.06329043354365249, 0.31386753589769995), (0.2358121648122147, 0.5454024646397219))"
1999,https://storage.yandexcloud.net/garbage-images/DJI_0027-850.jpg,"((0.602252401020488, 0.6539990620831911), (0.40330649388570866, 0.4682862020189358)) ((0.5430408854907565, 0.5575357485335304), (0.46074289279106057, 0.490826091000888)) ((0.443647538911735, 0.4705665702768866), (0.550378544599934, 0.5786199143479351)) ((0.9440654296741696, 0.9713295768260539), (0.19674747992931013, 0.23235616352461602)) ((0.9765063136270447, 0.994107218750413), (0.19736142274991886, 0.22560279249792006)) ((0.26844558733211393, 0.2863538704172607), (0.7525122554527106, 0.8001473908009009))"
